,lsoa_code,lsoa,borough_code,msoa,area,borough,imd,ptai,ptal,imd_sc,ptai_sc,cluster
4404,E01004347,Waltham Forest 011C,E09000031,E02000905, Outer East and North East,Waltham Forest,15.5,6.85462,2,-0.38582677165354323,-0.34052364181695266,2
4405,E01004348,Waltham Forest 010B,E09000031,E02000904, Outer East and North East,Waltham Forest,18.2,7.690289999999999,2,-0.17322834645669286,-0.18633779886226443,1
4406,E01004349,Waltham Forest 001A,E09000031,E02000895, Outer East and North East,Waltham Forest,29.9,2.49716,1a,0.5828220858895704,-1.1444996649377255,6
4407,E01004350,Waltham Forest 001B,E09000031,E02000895, Outer East and North East,Waltham Forest,28.6,4.14345,1b,0.5030674846625768,-0.8407498457532702,6
4408,E01004351,Waltham Forest 001C,E09000031,E02000895, Outer East and North East,Waltham Forest,15.0,4.31504,1b,-0.4251968503937007,-0.8090905199517038,2
4409,E01004352,Waltham Forest 002A,E09000031,E02000896, Outer East and North East,Waltham Forest,10.4,4.67601,1b,-0.7874015748031495,-0.7424895126984173,2
4410,E01004353,Waltham Forest 002B,E09000031,E02000896, Outer East and North East,Waltham Forest,16.1,4.99432,1b,-0.3385826771653541,-0.6837595168018231,2
4411,E01004354,Waltham Forest 002C,E09000031,E02000896, Outer East and North East,Waltham Forest,13.6,11.2345,3,-0.5354330708661417,0.1724934045918743,4
4412,E01004355,Waltham Forest 004A,E09000031,E02000898, Outer East and North East,Waltham Forest,25.2,3.67095,1b,0.29447852760736193,-0.9279287690077729,6
4413,E01004356,Waltham Forest 001D,E09000031,E02000895, Outer East and North East,Waltham Forest,25.9,2.9013299999999997,1b,0.3374233128834355,-1.069928013272599,6
4414,E01004357,Waltham Forest 001E,E09000031,E02000895, Outer East and North East,Waltham Forest,17.6,4.80591,1b,-0.22047244094488166,-0.7185222277655922,2
4415,E01004358,Waltham Forest 002D,E09000031,E02000896, Outer East and North East,Waltham Forest,22.1,6.43642,2,0.10429447852760751,-0.41768390785935056,1
4416,E01004359,Waltham Forest 002E,E09000031,E02000896, Outer East and North East,Waltham Forest,12.7,7.470560000000001,2,-0.6062992125984252,-0.2268792270246173,4
4417,E01004360,Waltham Forest 004B,E09000031,E02000898, Outer East and North East,Waltham Forest,13.1,4.05513,1b,-0.5748031496062992,-0.857045385439699,2
4418,E01004361,Waltham Forest 005A,E09000031,E02000899, Outer East and North East,Waltham Forest,15.4,3.5405800000000003,1b,-0.39370078740157466,-0.9519827715997082,2
4419,E01004362,Waltham Forest 021A,E09000031,E02000915, Outer East and North East,Waltham Forest,23.3,6.73335,2,0.17791411042944794,-0.3628986429239866,1
4420,E01004363,Waltham Forest 019A,E09000031,E02000913, Outer East and North East,Waltham Forest,19.4,12.5971,3,-0.07874015748031496,0.2652375027565947,1
4421,E01004364,Waltham Forest 019B,E09000031,E02000913, Outer East and North East,Waltham Forest,32.0,15.0114,4,0.7116564417177913,0.4295645805483786,0
4422,E01004365,Waltham Forest 020A,E09000031,E02000914, Outer East and North East,Waltham Forest,29.3,22.7601,5,0.5460122699386503,0.9569726191869884,3
4423,E01004366,Waltham Forest 019C,E09000031,E02000913, Outer East and North East,Waltham Forest,19.6,8.17483,2,-0.06299212598425175,-0.09693742748927649,1
4424,E01004367,Waltham Forest 019D,E09000031,E02000913, Outer East and North East,Waltham Forest,27.3,13.6937,3,0.4233128834355828,0.33987655900746255,1
4425,E01004368,Waltham Forest 019E,E09000031,E02000913, Outer East and North East,Waltham Forest,21.8,11.3906,3,0.08588957055214735,0.18311820550447722,1
4426,E01004369,Waltham Forest 023A,E09000031,E02000917, Outer East and North East,Waltham Forest,15.8,8.85394,2,-0.3622047244094487,0.010462808432321166,1
4427,E01004370,Waltham Forest 023B,E09000031,E02000917, Outer East and North East,Waltham Forest,14.5,8.279160000000001,2,-0.46456692913385816,-0.07768795222336676,4
4428,E01004371,Waltham Forest 025A,E09000031,E02000919, Outer East and North East,Waltham Forest,20.6,16.221,4,0.012269938650306919,0.5118948764092666,1
4429,E01004372,Waltham Forest 023C,E09000031,E02000917, Outer East and North East,Waltham Forest,11.8,7.54075,2,-0.6771653543307086,-0.21392877491195386,4
4430,E01004373,Waltham Forest 025B,E09000031,E02000919, Outer East and North East,Waltham Forest,25.6,16.0023,4,0.31901840490797556,0.4970092648808472,1
4431,E01004374,Waltham Forest 025C,E09000031,E02000919, Outer East and North East,Waltham Forest,17.1,15.0918,4,-0.2598425196850392,0.4350369315629415,1
4432,E01004375,Waltham Forest 025D,E09000031,E02000919, Outer East and North East,Waltham Forest,20.8,19.3632,4,0.024539877300613622,0.7257657888217021,3
4433,E01004376,Waltham Forest 025E,E09000031,E02000919, Outer East and North East,Waltham Forest,22.2,24.735,5,0.11042944785276075,1.0913923457872425,3
4434,E01004377,Waltham Forest 010C,E09000031,E02000904, Outer East and North East,Waltham Forest,19.8,2.74065,1b,-0.04724409448818881,-1.0995743823488602,6
4435,E01004378,Waltham Forest 010D,E09000031,E02000904, Outer East and North East,Waltham Forest,23.0,6.18941,2,0.15950920245398778,-0.46325865036325475,6
4436,E01004379,Waltham Forest 007A,E09000031,E02000901, Outer East and North East,Waltham Forest,11.8,7.335660000000001,2,-0.6771653543307086,-0.2517690402458499,4
4437,E01004380,Waltham Forest 007B,E09000031,E02000901, Outer East and North East,Waltham Forest,22.7,2.69345,1b,0.14110429447852763,-1.1082830493914264,6
4438,E01004381,Waltham Forest 007C,E09000031,E02000901, Outer East and North East,Waltham Forest,15.4,7.55276,2,-0.39370078740157466,-0.21171286196319916,1
4439,E01004382,Waltham Forest 008C,E09000031,E02000902, Outer East and North East,Waltham Forest,38.7,3.1044,1b,1.1226993865030674,-1.0324604493672194,6
4440,E01004383,Waltham Forest 007D,E09000031,E02000901, Outer East and North East,Waltham Forest,15.0,5.03902,2,-0.4251968503937007,-0.6755121139034607,2
4441,E01004384,Waltham Forest 003A,E09000031,E02000897, Outer East and North East,Waltham Forest,32.1,5.50936,2,0.7177914110429447,-0.58873172286955,6
4442,E01004385,Waltham Forest 003B,E09000031,E02000897, Outer East and North East,Waltham Forest,33.5,3.2549,1b,0.8036809815950919,-1.0046923478861556,6
4443,E01004386,Waltham Forest 003C,E09000031,E02000897, Outer East and North East,Waltham Forest,8.9,4.403519999999999,1b,-0.905511811023622,-0.7927654593600458,2
4444,E01004387,Waltham Forest 007E,E09000031,E02000901, Outer East and North East,Waltham Forest,7.2,3.3333,1b,-1.0393700787401574,-0.990227104323927,2
4445,E01004388,Waltham Forest 007F,E09000031,E02000901, Outer East and North East,Waltham Forest,19.4,6.11993,2,-0.07874015748031496,-0.4760781034589644,1
4446,E01004389,Waltham Forest 003D,E09000031,E02000897, Outer East and North East,Waltham Forest,31.0,4.59999,1b,0.6503067484662576,-0.7565156327953639,6
4447,E01004390,Waltham Forest 003E,E09000031,E02000897, Outer East and North East,Waltham Forest,35.0,3.5882,1b,0.8957055214723925,-0.9431966121809158,6
4448,E01004391,Waltham Forest 014A,E09000031,E02000908, Outer East and North East,Waltham Forest,21.3,8.42353,2,0.055214723926380486,-0.05105087042389073,1
4449,E01004392,Waltham Forest 017A,E09000031,E02000911, Outer East and North East,Waltham Forest,26.2,16.6604,4,0.35582822085889565,0.541802227600796,1
4450,E01004393,Waltham Forest 014B,E09000031,E02000908, Outer East and North East,Waltham Forest,21.8,13.1717,3,0.08588957055214735,0.3043471158532103,1
4451,E01004394,Waltham Forest 017B,E09000031,E02000911, Outer East and North East,Waltham Forest,36.0,12.5617,3,0.9570552147239262,0.2628280347725707,0
4452,E01004395,Waltham Forest 018A,E09000031,E02000912, Outer East and North East,Waltham Forest,17.3,0.993123,1a,-0.24409448818897622,-1.4220030008000164,2
4453,E01004396,Waltham Forest 012A,E09000031,E02000906, Outer East and North East,Waltham Forest,19.9,12.6081,3,-0.03937007874015748,0.26598620749739316,1
4454,E01004397,Waltham Forest 017C,E09000031,E02000911, Outer East and North East,Waltham Forest,26.9,26.8678,6a,0.39877300613496924,1.2365593886213215,3
4455,E01004398,Waltham Forest 009A,E09000031,E02000903, Outer East and North East,Waltham Forest,37.9,4.28348,1b,1.0736196319018403,-0.8149135185081314,6
4456,E01004399,Waltham Forest 009B,E09000031,E02000903, Outer East and North East,Waltham Forest,47.5,2.53812,1b,1.6625766871165641,-1.136942313199092,6
4457,E01004400,Waltham Forest 009C,E09000031,E02000903, Outer East and North East,Waltham Forest,29.2,5.8929800000000006,2,0.5398773006134968,-0.5179516624697779,6
4458,E01004401,Waltham Forest 014C,E09000031,E02000908, Outer East and North East,Waltham Forest,22.2,5.6723300000000005,2,0.11042944785276075,-0.558662835837198,6
4459,E01004402,Waltham Forest 009D,E09000031,E02000903, Outer East and North East,Waltham Forest,32.7,3.73651,1b,0.7546012269938651,-0.9158325780901745,6
4460,E01004403,Waltham Forest 009E,E09000031,E02000903, Outer East and North East,Waltham Forest,30.8,5.8579300000000005,2,0.6380368098159509,-0.5244185857715139,6
4461,E01004404,Waltham Forest 014D,E09000031,E02000908, Outer East and North East,Waltham Forest,28.7,5.13124,2,0.50920245398773,-0.658497002152074,6
4462,E01004405,Waltham Forest 020B,E09000031,E02000914, Outer East and North East,Waltham Forest,28.4,18.6269,4,0.4907975460122698,0.6756502160353497,3
4463,E01004406,Waltham Forest 016A,E09000031,E02000910, Outer East and North East,Waltham Forest,22.5,26.1845,6a,0.12883435582822092,1.1900512114042705,3
4464,E01004407,Waltham Forest 013A,E09000031,E02000907, Outer East and North East,Waltham Forest,41.2,9.01108,2,1.2760736196319018,0.021158395974963308,0
4465,E01004408,Waltham Forest 016B,E09000031,E02000910, Outer East and North East,Waltham Forest,23.3,12.7175,3,0.17791411042944794,0.27343241646497013,1
4466,E01004409,Waltham Forest 016C,E09000031,E02000910, Outer East and North East,Waltham Forest,27.4,20.941999999999997,5,0.4294478527607361,0.8332253383464785,3
4467,E01004410,Waltham Forest 013B,E09000031,E02000907, Outer East and North East,Waltham Forest,34.2,10.7332,3,0.8466257668711656,0.13837288763166994,0
4468,E01004411,Waltham Forest 016D,E09000031,E02000910, Outer East and North East,Waltham Forest,26.5,30.3284,6a,0.37423312883435583,1.472101900076504,3
4469,E01004412,Waltham Forest 015A,E09000031,E02000909, Outer East and North East,Waltham Forest,18.4,18.0078,4,-0.15748031496062992,0.6335117519418678,1
4470,E01004413,Waltham Forest 004C,E09000031,E02000898, Outer East and North East,Waltham Forest,32.2,5.17288,2,0.7239263803680982,-0.6508141865662168,6
4471,E01004414,Waltham Forest 005B,E09000031,E02000899, Outer East and North East,Waltham Forest,21.5,7.813089999999999,2,0.06748466257668718,-0.16368050409897783,1
4472,E01004415,Waltham Forest 004D,E09000031,E02000898, Outer East and North East,Waltham Forest,26.4,4.36083,1b,0.3680981595092024,-0.8006420058864684,6
4473,E01004416,Waltham Forest 004E,E09000031,E02000898, Outer East and North East,Waltham Forest,23.0,3.69677,1b,0.15950920245398778,-0.9231648329264368,6
4474,E01004417,Waltham Forest 005C,E09000031,E02000899, Outer East and North East,Waltham Forest,23.1,7.237489999999999,2,0.16564417177914123,-0.2698819606604418,1
4475,E01004418,Waltham Forest 008D,E09000031,E02000902, Outer East and North East,Waltham Forest,19.4,7.816739999999999,2,-0.07874015748031496,-0.16300705844844035,1
4476,E01004419,Waltham Forest 008E,E09000031,E02000902, Outer East and North East,Waltham Forest,21.1,7.634939999999999,2,0.04294478527607378,-0.1965501870149347,1
4477,E01004420,Waltham Forest 020C,E09000031,E02000914, Outer East and North East,Waltham Forest,42.1,19.9921,4,1.331288343558282,0.7685712807751681,0
4478,E01004421,Waltham Forest 018B,E09000031,E02000912, Outer East and North East,Waltham Forest,25.0,10.9562,3,0.28220858895705525,0.1535511746496743,1
4479,E01004422,Waltham Forest 022A,E09000031,E02000916, Outer East and North East,Waltham Forest,26.9,3.95894,1b,0.39877300613496924,-0.8747929846520813,6
4480,E01004423,Waltham Forest 020D,E09000031,E02000914, Outer East and North East,Waltham Forest,36.0,12.7881,3,0.9570552147239262,0.2782377396195491,0
4481,E01004424,Waltham Forest 022B,E09000031,E02000916, Outer East and North East,Waltham Forest,37.3,8.38387,2,1.0368098159509198,-0.05836836480753844,0
4482,E01004425,Waltham Forest 022C,E09000031,E02000916, Outer East and North East,Waltham Forest,25.8,9.39685,2,0.33128834355828224,0.04741547123476391,1
4483,E01004426,Waltham Forest 022D,E09000031,E02000916, Outer East and North East,Waltham Forest,25.4,8.32215,2,0.3067484662576686,-0.0697560539996397,1
4484,E01004427,Waltham Forest 022E,E09000031,E02000916, Outer East and North East,Waltham Forest,21.6,5.42662,2,0.07361963190184065,-0.6039977209861163,6
4485,E01004428,Waltham Forest 026B,E09000031,E02000920, Outer East and North East,Waltham Forest,39.6,4.46711,1b,1.1779141104294477,-0.78103274458808,6
4486,E01004429,Waltham Forest 026C,E09000031,E02000920, Outer East and North East,Waltham Forest,23.3,5.291,2,0.17791411042944794,-0.6290203782808794,6
4487,E01004430,Waltham Forest 026D,E09000031,E02000920, Outer East and North East,Waltham Forest,24.4,13.994000000000002,3,0.2453987730061349,0.3603161984312595,1
4488,E01004432,Waltham Forest 023D,E09000031,E02000917, Outer East and North East,Waltham Forest,26.4,8.384160000000001,2,0.3680981595092024,-0.05831485816681054,1
4489,E01004434,Waltham Forest 026E,E09000031,E02000920, Outer East and North East,Waltham Forest,27.8,3.6494199999999997,1b,0.4539877300613497,-0.9319011758176553,6
4490,E01004435,Waltham Forest 023E,E09000031,E02000917, Outer East and North East,Waltham Forest,29.0,11.1424,3,0.5276073619631901,0.16622470398937114,1
4491,E01004436,Waltham Forest 021B,E09000031,E02000915, Outer East and North East,Waltham Forest,26.6,17.5286,4,0.3803680981595093,0.600895450869995,1
4492,E01004437,Waltham Forest 021C,E09000031,E02000915, Outer East and North East,Waltham Forest,25.7,20.3408,5,0.3251533742331288,0.792305221058478,3
4493,E01004438,Waltham Forest 024C,E09000031,E02000918, Outer East and North East,Waltham Forest,20.9,22.6458,5,0.030674846625766864,0.9491928962894194,3
4494,E01004439,Waltham Forest 021D,E09000031,E02000915, Outer East and North East,Waltham Forest,19.0,18.2927,4,-0.11023622047244083,0.6529032047285469,1
4495,E01004440,Waltham Forest 024D,E09000031,E02000918, Outer East and North East,Waltham Forest,25.9,23.1894,5,0.3374233128834355,0.9861925232983302,3
4496,E01004441,Waltham Forest 024E,E09000031,E02000918, Outer East and North East,Waltham Forest,18.8,20.9366,5,-0.12598425196850377,0.832857792382814,3
4497,E01004442,Waltham Forest 021E,E09000031,E02000915, Outer East and North East,Waltham Forest,13.8,14.5132,3,-0.5196850393700786,0.3956550621969447,4
4498,E01004443,Waltham Forest 016E,E09000031,E02000910, Outer East and North East,Waltham Forest,31.4,28.7522,6a,0.674846625766871,1.364819317126825,3
4499,E01004444,Waltham Forest 017D,E09000031,E02000911, Outer East and North East,Waltham Forest,34.3,14.6701,3,0.8527607361963188,0.406334314363424,0
4500,E01004445,Waltham Forest 018C,E09000031,E02000912, Outer East and North East,Waltham Forest,28.8,13.6911,3,0.5153374233128835,0.33969959243236475,1
4501,E01004446,Waltham Forest 017E,E09000031,E02000911, Outer East and North East,Waltham Forest,23.4,9.45084,2,0.1840490797546012,0.05109025023073716,1
4502,E01004447,Waltham Forest 016F,E09000031,E02000910, Outer East and North East,Waltham Forest,16.8,14.5899,3,-0.2834645669291337,0.4008755761623301,1
4503,E01004448,Waltham Forest 018D,E09000031,E02000912, Outer East and North East,Waltham Forest,26.7,3.4813099999999997,1b,0.3865030674846625,-0.96291842193049,6
4504,E01004449,Waltham Forest 018E,E09000031,E02000912, Outer East and North East,Waltham Forest,46.3,4.30692,1b,1.5889570552147234,-0.8105887058920774,6
4505,E01004450,Waltham Forest 006A,E09000031,E02000900, Outer East and North East,Waltham Forest,15.9,2.53199,1b,-0.3543307086614172,-1.1380733328806794,2
4506,E01004451,Waltham Forest 005D,E09000031,E02000899, Outer East and North East,Waltham Forest,16.1,4.08361,1b,-0.3385826771653541,-0.8517906643089302,2
4507,E01004452,Waltham Forest 005E,E09000031,E02000899, Outer East and North East,Waltham Forest,24.8,8.787230000000001,2,0.2699386503067485,0.005922254499715569,1
4508,E01004453,Waltham Forest 006B,E09000031,E02000900, Outer East and North East,Waltham Forest,25.8,3.04766,1b,0.33128834355828224,-1.0429293003840667,6
4509,E01004454,Waltham Forest 006C,E09000031,E02000900, Outer East and North East,Waltham Forest,24.4,7.09523,2,0.2453987730061349,-0.29612973552221,1
4510,E01004455,Waltham Forest 006D,E09000031,E02000900, Outer East and North East,Waltham Forest,29.4,8.38165,2,0.5521472392638035,-0.058777967367591236,1
4511,E01004456,Waltham Forest 006E,E09000031,E02000900, Outer East and North East,Waltham Forest,42.7,2.14911,1a,1.3680981595092023,-1.2087168590937671,6
4512,E01004457,Waltham Forest 012B,E09000031,E02000906, Outer East and North East,Waltham Forest,20.5,8.14907,2,0.006134969325153459,-0.1016902932311516,1
4513,E01004458,Waltham Forest 012C,E09000031,E02000906, Outer East and North East,Waltham Forest,26.2,9.784180000000001,2,0.35582822085889565,0.07377872643962316,1
4514,E01004459,Waltham Forest 012D,E09000031,E02000906, Outer East and North East,Waltham Forest,43.4,5.31226,2,1.4110429447852757,-0.6250977879985711,6
4515,E01004460,Waltham Forest 011D,E09000031,E02000905, Outer East and North East,Waltham Forest,29.8,11.5988,3,0.5766871165644172,0.19728914432577102,0
4516,E01004461,Waltham Forest 014E,E09000031,E02000908, Outer East and North East,Waltham Forest,15.2,12.9027,3,-0.4094488188976378,0.28603788173732164,4
4517,E01004462,Waltham Forest 011E,E09000031,E02000905, Outer East and North East,Waltham Forest,23.8,12.2619,3,0.2085889570552148,0.2424224273824466,1
4518,E01004463,Waltham Forest 012E,E09000031,E02000906, Outer East and North East,Waltham Forest,15.0,6.35473,2,-0.4251968503937007,-0.43275617503535124,2
4519,E01004464,Waltham Forest 013C,E09000031,E02000907, Outer East and North East,Waltham Forest,37.5,9.56506,2,1.0490797546012267,0.05886452800291865,0
4520,E01004465,Waltham Forest 015B,E09000031,E02000909, Outer East and North East,Waltham Forest,18.1,13.6936,3,-0.1811023622047242,0.339869752600728,1
4521,E01004466,Waltham Forest 015C,E09000031,E02000909, Outer East and North East,Waltham Forest,14.8,9.6755,2,-0.44094488188976366,0.06638152360053469,4
4522,E01004467,Waltham Forest 015D,E09000031,E02000909, Outer East and North East,Waltham Forest,29.6,13.6789,3,0.5644171779141105,0.338869210810752,0
4523,E01004468,Waltham Forest 015E,E09000031,E02000909, Outer East and North East,Waltham Forest,17.9,4.2666900000000005,1b,-0.1968503937007874,-0.8180113685006035,2
4524,E01004469,Waltham Forest 013D,E09000031,E02000907, Outer East and North East,Waltham Forest,39.5,6.87223,2,1.1717791411042942,-0.33727449718518165,0
4525,E01004470,Waltham Forest 013E,E09000031,E02000907, Outer East and North East,Waltham Forest,34.3,10.2126,3,0.8527607361963188,0.10293873417170116,0
4526,E01004471,Waltham Forest 013F,E09000031,E02000907, Outer East and North East,Waltham Forest,32.8,8.62942,2,0.7607361963190181,-0.013063000563849325,0
4527,E01033153,Waltham Forest 020G,E09000031,E02000914, Outer East and North East,Waltham Forest,38.1,14.958,3,1.0858895705521472,0.425929959352139,0
4528,E01004472,Wandsworth 021A,E09000032,E02000943, Inner West,Wandsworth,9.9,17.8063,4,-0.826771653543307,0.6197968423717877,4
4529,E01004473,Wandsworth 026A,E09000032,E02000948, Inner West,Wandsworth,11.9,20.1986,5,-0.6692913385826771,0.7826265106819746,4
4530,E01004474,Wandsworth 021B,E09000032,E02000943, Inner West,Wandsworth,17.5,24.5361,5,-0.22834645669291329,1.0778544027922603,3
4531,E01004475,Wandsworth 026B,E09000032,E02000948, Inner West,Wandsworth,16.0,20.6896,5,-0.3464566929133857,0.8160459677485222,4
4532,E01004476,Wandsworth 021C,E09000032,E02000943, Inner West,Wandsworth,13.6,17.3138,4,-0.5354330708661417,0.5862752892042222,4
4533,E01004477,Wandsworth 017A,E09000032,E02000939, Inner West,Wandsworth,5.1,8.66716,2,-1.204724409448819,-0.0060997570429497765,4
4534,E01004478,Wandsworth 017B,E09000032,E02000939, Inner West,Wandsworth,4.4,4.15477,1b,-1.2598425196850394,-0.8386612417083157,2
4535,E01004479,Wandsworth 017C,E09000032,E02000939, Inner West,Wandsworth,10.2,10.626,3,-0.8031496062992126,0.13107641961225258,4
4536,E01004480,Wandsworth 026C,E09000032,E02000948, Inner West,Wandsworth,7.2,17.4137,4,-1.0393700787401574,0.5930748895320186,4
4537,E01004481,Wandsworth 029A,E09000032,E02000951, Inner West,Wandsworth,15.2,21.4783,5,-0.4094488188976378,0.869728097663769,4
4538,E01004482,Wandsworth 030A,E09000032,E02000952, Inner West,Wandsworth,15.1,13.2583,3,-0.4173228346456692,0.3102414640853142,4
4539,E01004483,Wandsworth 026D,E09000032,E02000948, Inner West,Wandsworth,14.0,3.9220099999999998,1b,-0.5039370078740156,-0.8816067785902586,2
4540,E01004484,Wandsworth 026E,E09000032,E02000948, Inner West,Wandsworth,18.3,10.0522,3,-0.16535433070866126,0.09202125776951324,1
4541,E01004485,Wandsworth 030B,E09000032,E02000952, Inner West,Wandsworth,16.1,21.4073,5,-0.3385826771653541,0.8648955488822518,4
4542,E01004486,Wandsworth 026F,E09000032,E02000948, Inner West,Wandsworth,17.6,3.2067099999999997,1b,-0.22047244094488166,-1.0135836755298264,2
4543,E01004487,Wandsworth 030C,E09000032,E02000952, Inner West,Wandsworth,21.4,11.277999999999999,3,0.06134969325153373,0.1754541915213952,1
4544,E01004488,Wandsworth 029B,E09000032,E02000951, Inner West,Wandsworth,14.6,17.3002,4,-0.45669291338582674,0.585349617888326,4
4545,E01004489,Wandsworth 030D,E09000032,E02000952, Inner West,Wandsworth,26.9,10.7639,3,0.39877300613496924,0.14046245449917097,1
4546,E01004490,Wandsworth 031A,E09000032,E02000953, Inner West,Wandsworth,7.2,12.5664,3,-1.0393700787401574,0.2631479358890937,4
4547,E01004491,Wandsworth 031B,E09000032,E02000953, Inner West,Wandsworth,14.2,5.642,2,-0.4881889763779527,-0.5642588924346775,2
4548,E01004492,Wandsworth 031C,E09000032,E02000953, Inner West,Wandsworth,15.5,7.479760000000001,2,-0.38582677165354323,-0.22518177497394765,1
4549,E01004493,Wandsworth 019A,E09000032,E02000941, Inner West,Wandsworth,13.6,10.0567,3,-0.5354330708661417,0.09232754607256714,4
4550,E01004494,Wandsworth 018A,E09000032,E02000940, Inner West,Wandsworth,19.1,9.13805,2,-0.10236220472440923,0.02980049060579742,1
4551,E01004495,Wandsworth 024A,E09000032,E02000946, Inner West,Wandsworth,23.5,12.9195,3,0.19018404907975464,0.28718135806872286,1
4552,E01004496,Wandsworth 024B,E09000032,E02000946, Inner West,Wandsworth,12.0,15.2059,4,-0.6614173228346456,0.4428030416470415,4
4553,E01004497,Wandsworth 024C,E09000032,E02000946, Inner West,Wandsworth,16.4,10.8083,3,-0.31496062992125984,0.14348449908930272,1
4554,E01004498,Wandsworth 031D,E09000032,E02000953, Inner West,Wandsworth,8.7,14.718,3,-0.9212598425196851,0.4095945831892644,4
4555,E01004499,Wandsworth 020A,E09000032,E02000942, Inner West,Wandsworth,13.8,10.7341,3,-0.5196850393700786,0.1384341452922807,4
4556,E01004500,Wandsworth 014A,E09000032,E02000936, Inner West,Wandsworth,10.9,20.4521,5,-0.748031496062992,0.7998807517540111,4
4557,E01004501,Wandsworth 014B,E09000032,E02000936, Inner West,Wandsworth,17.7,15.415,4,-0.21259842519685035,0.457035238128946,1
4558,E01004502,Wandsworth 020B,E09000032,E02000942, Inner West,Wandsworth,9.4,7.525860000000001,2,-0.8661417322834645,-0.2166760641548311,4
4559,E01004503,Wandsworth 014C,E09000032,E02000936, Inner West,Wandsworth,18.5,8.5282,2,-0.14960629921259833,-0.031738663234369385,1
4560,E01004504,Wandsworth 020C,E09000032,E02000942, Inner West,Wandsworth,9.8,5.693230000000001,2,-0.8346456692913384,-0.5548066675916549,2
4561,E01004505,Wandsworth 014D,E09000032,E02000936, Inner West,Wandsworth,7.8,12.3564,3,-0.9921259842519684,0.24885448174657848,4
4562,E01004506,Wandsworth 011A,E09000032,E02000933, Inner West,Wandsworth,9.5,23.8839,5,-0.858267716535433,1.0334630180696487,4
4563,E01004507,Wandsworth 014E,E09000032,E02000936, Inner West,Wandsworth,8.7,18.3812,4,-0.9212598425196851,0.6589268746886069,4
4564,E01004508,Wandsworth 012A,E09000032,E02000934, Inner West,Wandsworth,10.8,49.5548,6b,-0.7559055118110235,2.7807288844843874,5
4565,E01004509,Wandsworth 010A,E09000032,E02000932, Inner West,Wandsworth,15.8,18.3713,4,-0.3622047244094487,0.6582530404218884,4
4566,E01004510,Wandsworth 012B,E09000032,E02000934, Inner West,Wandsworth,8.8,22.0902,5,-0.9133858267716535,0.9113765004723645,4
4567,E01004511,Wandsworth 010B,E09000032,E02000932, Inner West,Wandsworth,8.1,13.5808,3,-0.968503937007874,0.33219212580417695,4
4568,E01004512,Wandsworth 019B,E09000032,E02000941, Inner West,Wandsworth,12.5,10.7127,3,-0.6220472440944881,0.13697757425109106,4
4569,E01004513,Wandsworth 018B,E09000032,E02000940, Inner West,Wandsworth,18.3,10.4749,3,-0.16535433070866126,0.12079193903637615,1
4570,E01004514,Wandsworth 012C,E09000032,E02000934, Inner West,Wandsworth,9.3,21.5077,5,-0.874015748031496,0.871729181243721,4
4571,E01004515,Wandsworth 012D,E09000032,E02000934, Inner West,Wandsworth,14.8,20.2578,5,-0.44094488188976366,0.7866559034688171,4
4572,E01004516,Wandsworth 036A,E09000032,E02000958, Inner West,Wandsworth,12.3,4.08292,1b,-0.637795275590551,-0.8519179732127306,2
4573,E01004517,Wandsworth 037A,E09000032,E02000959, Inner West,Wandsworth,14.9,8.37734,2,-0.4330708661417322,-0.0595731867521985,4
4574,E01004518,Wandsworth 036B,E09000032,E02000958, Inner West,Wandsworth,13.0,6.75524,2,-0.5826771653543307,-0.35885981407733886,2
4575,E01004519,Wandsworth 036C,E09000032,E02000958, Inner West,Wandsworth,16.6,13.8204,3,-0.29921259842519665,0.3485002763401134,1
4576,E01004520,Wandsworth 036D,E09000032,E02000958, Inner West,Wandsworth,16.5,9.288210000000001,2,-0.30708661417322825,0.04002099095836938,1
4577,E01004521,Wandsworth 037B,E09000032,E02000959, Inner West,Wandsworth,16.4,6.56902,2,-0.31496062992125984,-0.39321845765078534,2
4578,E01004522,Wandsworth 037C,E09000032,E02000959, Inner West,Wandsworth,18.3,7.79099,2,-0.16535433070866126,-0.16775807913373855,1
4579,E01004523,Wandsworth 036E,E09000032,E02000958, Inner West,Wandsworth,19.1,3.75035,1b,-0.10236220472440923,-0.9132790197878626,2
4580,E01004524,Wandsworth 037D,E09000032,E02000959, Inner West,Wandsworth,35.0,7.74452,2,0.8957055214723925,-0.17633205704619728,0
4581,E01004525,Wandsworth 035A,E09000032,E02000957, Inner West,Wandsworth,21.6,32.5907,6a,0.07361963190184065,1.6260832396318003,3
4582,E01004526,Wandsworth 035B,E09000032,E02000957, Inner West,Wandsworth,22.8,29.3074,6a,0.14723926380368108,1.4026084873169415,3
4583,E01004527,Wandsworth 035C,E09000032,E02000957, Inner West,Wandsworth,15.3,25.3565,6a,-0.40157480314960614,1.1336941636423534,3
4584,E01004528,Wandsworth 035D,E09000032,E02000957, Inner West,Wandsworth,28.7,16.6812,4,0.50920245398773,0.5432179602015785,0
4585,E01004529,Wandsworth 035E,E09000032,E02000957, Inner West,Wandsworth,13.5,22.0307,5,-0.5433070866141732,0.9073266884653186,4
4586,E01004530,Wandsworth 035F,E09000032,E02000957, Inner West,Wandsworth,15.2,21.398000000000003,5,-0.4094488188976378,0.8642625530559407,4
